"~id",text,~label
1115,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
1116,I like this place and willingly could waste my time in it.,Tweet
1117,Do you think I am easier to be played on than a pipe?,Tweet
1118,"An honest tale speeds best, being plainly told.",Tweet
1119,Now is the winter of our discontent.,Tweet
1120,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1121,Tempt not a desperate man.,Tweet
1122,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1123,O! she doth teach the torches to burn bright.,Tweet
1124,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1125,"An honest tale speeds best, being plainly told.",Tweet
1126,O! she doth teach the torches to burn bright.,Tweet
1127,A horse! a horse! my kingdom for a horse!.,Tweet
1128,That it should come to this!.,Tweet
1129,A horse! a horse! my kingdom for a horse!.,Tweet
1130,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
1131,Brevity is the soul of wit.,Tweet
1132,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1133,True is it that we have seen better days.,Tweet
1134,O! she doth teach the torches to burn bright.,Tweet
1135,Off with his head!,Tweet
1136,In my mind's eye.,Tweet
1137,O! she doth teach the torches to burn bright.,Tweet
1138,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
1139,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1140,For you and I are past our dancing days.,Tweet
1141,Rich gifts wax poor when givers prove unkind.,Tweet
1142,"A little more than kin, and less than kind.",Tweet
1143,Wisely and slow; they stumble that run fast.,Tweet
1144,I like this place and willingly could waste my time in it.,Tweet
1145,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1146,"The lady doth protest too much, methinks.",Tweet
1147,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1148,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1149,The king's name is a tower of strength.,Tweet
1150,"To be, or not to be: that is the question.",Tweet
1151,Now is the winter of our discontent.,Tweet
1152,"It is the east, and Juliet is the sun.",Tweet
1153,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
1154,"When sorrows come, they come not single spies, but in battalions.",Tweet
1155,Can one desire too much of a good thing?.,Tweet
1156,"It is the east, and Juliet is the sun.",Tweet
1157,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1158,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1159,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
1160,For you and I are past our dancing days.,Tweet
1161,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1162,"When sorrows come, they come not single spies, but in battalions.",Tweet
1163,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1164,I like this place and willingly could waste my time in it.,Tweet
1165,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
1166,This above all: to thine own self be true.,Tweet
1167,Off with his head!,Tweet
1168,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1169,Tempt not a desperate man.,Tweet
1170,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1171,I like this place and willingly could waste my time in it.,Tweet
1172,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1173,O! she doth teach the torches to burn bright.,Tweet
1174,That it should come to this!.,Tweet
1175,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1176,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1177,For ever and a day.,Tweet
1178,"There is nothing either good or bad, but thinking makes it so.",Tweet
1179,"A little more than kin, and less than kind.",Tweet
1180,"Though this be madness, yet there is method in 't.",Tweet
1181,Off with his head!,Tweet
1182,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
1183,I like this place and willingly could waste my time in it.,Tweet
1184,I like this place and willingly could waste my time in it.,Tweet
1185,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1186,A horse! a horse! my kingdom for a horse!.,Tweet
1187,For ever and a day.,Tweet
1188,Now is the winter of our discontent.,Tweet
1189,"The lady doth protest too much, methinks.",Tweet
1190,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1191,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1192,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1193,Do you think I am easier to be played on than a pipe?,Tweet
1194,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
1195,True is it that we have seen better days.,Tweet
1196,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1197,Brevity is the soul of wit.,Tweet
1198,For ever and a day.,Tweet
1199,Do you think I am easier to be played on than a pipe?,Tweet
1200,"The lady doth protest too much, methinks.",Tweet
1201,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1202,For you and I are past our dancing days.,Tweet
1203,"Though this be madness, yet there is method in 't.",Tweet
1204,"So wise so young, they say, do never live long.",Tweet
1205,For you and I are past our dancing days.,Tweet
1206,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1207,For you and I are past our dancing days.,Tweet
1208,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1209,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
1210,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1211,I like this place and willingly could waste my time in it.,Tweet
1212,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1213,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
1214,Tempt not a desperate man.,Tweet
1215,"It is the east, and Juliet is the sun.",Tweet
1216,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1217,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1218,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1219,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
1220,Off with his head!,Tweet
1221,"To be, or not to be: that is the question.",Tweet
1222,"It is the east, and Juliet is the sun.",Tweet
1223,I like this place and willingly could waste my time in it.,Tweet
1224,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1225,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1226,Tempt not a desperate man.,Tweet
1227,I like this place and willingly could waste my time in it.,Tweet
1228,Off with his head!,Tweet
1229,"Though this be madness, yet there is method in 't.",Tweet
1230,Tempt not a desperate man.,Tweet
1231,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
1232,The king's name is a tower of strength.,Tweet
1233,O! she doth teach the torches to burn bright.,Tweet
1234,"An honest tale speeds best, being plainly told.",Tweet
1235,"It is the east, and Juliet is the sun.",Tweet
1236,O! she doth teach the torches to burn bright.,Tweet
1237,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1238,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1239,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1240,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1241,Rich gifts wax poor when givers prove unkind.,Tweet
1242,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1243,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1244,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1245,"It is the east, and Juliet is the sun.",Tweet
1246,A horse! a horse! my kingdom for a horse!.,Tweet
1247,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1248,"An honest tale speeds best, being plainly told.",Tweet
1249,"The lady doth protest too much, methinks.",Tweet
1250,The king's name is a tower of strength.,Tweet
1251,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
1252,Can one desire too much of a good thing?.,Tweet
1253,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1254,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
1255,I like this place and willingly could waste my time in it.,Tweet
1256,A horse! a horse! my kingdom for a horse!.,Tweet
1257,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry.",Tweet
1258,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1259,I like this place and willingly could waste my time in it.,Tweet
1260,"Though this be madness, yet there is method in 't.",Tweet
1261,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry.",Tweet
1262,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry.",Tweet
1263,Not stepping o'er the bounds of modesty.,Tweet
1264,"When sorrows come, they come not single spies, but in battalions.",Tweet
1265,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1266,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
1267,Brevity is the soul of wit.,Tweet
1268,Off with his head!,Tweet
1269,A horse! a horse! my kingdom for a horse!.,Tweet
1270,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1271,For you and I are past our dancing days.,Tweet
1272,Do you think I am easier to be played on than a pipe?,Tweet
1273,"There is nothing either good or bad, but thinking makes it so.",Tweet
1274,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1275,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1276,The king's name is a tower of strength.,Tweet
1277,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
1278,Off with his head!,Tweet
1279,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1280,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
1281,Not stepping o'er the bounds of modesty.,Tweet
1282,That it should come to this!.,Tweet
1283,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1284,For ever and a day.,Tweet
1285,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
1286,"So wise so young, they say, do never live long.",Tweet
1287,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1288,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1289,Wisely and slow; they stumble that run fast.,Tweet
1290,Do you think I am easier to be played on than a pipe?,Tweet
1291,"An honest tale speeds best, being plainly told.",Tweet
1292,In my mind's eye.,Tweet
1293,"A little more than kin, and less than kind.",Tweet
1294,O! she doth teach the torches to burn bright.,Tweet
1295,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1296,"A little more than kin, and less than kind.",Tweet
1297,"An honest tale speeds best, being plainly told.",Tweet
1298,Rich gifts wax poor when givers prove unkind.,Tweet
1299,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
1300,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1301,I like this place and willingly could waste my time in it.,Tweet
1302,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1303,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
1304,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1305,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
1306,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1307,I like this place and willingly could waste my time in it.,Tweet
1308,"The lady doth protest too much, methinks.",Tweet
1309,The king's name is a tower of strength.,Tweet
1310,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1311,That it should come to this!.,Tweet
1312,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1313,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1314,Wisely and slow; they stumble that run fast.,Tweet
1315,Can one desire too much of a good thing?.,Tweet
1316,True is it that we have seen better days.,Tweet
1317,The king's name is a tower of strength.,Tweet
1318,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1319,"The lady doth protest too much, methinks.",Tweet
1320,I like this place and willingly could waste my time in it.,Tweet
1321,"The lady doth protest too much, methinks.",Tweet
1322,For you and I are past our dancing days.,Tweet
1323,For you and I are past our dancing days.,Tweet
1324,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1325,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1326,"When sorrows come, they come not single spies, but in battalions.",Tweet
1327,In my mind's eye.,Tweet
1328,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
1329,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1330,Not stepping o'er the bounds of modesty.,Tweet
1331,Tempt not a desperate man.,Tweet
1332,O! she doth teach the torches to burn bright.,Tweet
1333,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1334,The king's name is a tower of strength.,Tweet
1335,For ever and a day.,Tweet
1336,Off with his head!,Tweet
1337,I like this place and willingly could waste my time in it.,Tweet
1338,"A little more than kin, and less than kind.",Tweet
1339,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
1340,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1341,For you and I are past our dancing days.,Tweet
1342,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
1343,Do you think I am easier to be played on than a pipe?,Tweet
1344,I like this place and willingly could waste my time in it.,Tweet
1345,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
1346,True is it that we have seen better days.,Tweet
1347,A horse! a horse! my kingdom for a horse!.,Tweet
1348,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1349,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1350,I like this place and willingly could waste my time in it.,Tweet
1351,The king's name is a tower of strength.,Tweet
1352,Do you think I am easier to be played on than a pipe?,Tweet
1353,That it should come to this!.,Tweet
1354,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry.",Tweet
1355,A horse! a horse! my kingdom for a horse!.,Tweet
1356,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1357,Wisely and slow; they stumble that run fast.,Tweet
1358,For you and I are past our dancing days.,Tweet
1359,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1360,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1361,That it should come to this!.,Tweet
1362,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1363,Now is the winter of our discontent.,Tweet
1364,That it should come to this!.,Tweet
1365,The king's name is a tower of strength.,Tweet
1366,"The lady doth protest too much, methinks.",Tweet
1367,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry.",Tweet
1368,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
1369,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1370,True is it that we have seen better days.,Tweet
1371,"A little more than kin, and less than kind.",Tweet
1372,O! she doth teach the torches to burn bright.,Tweet
1373,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
1374,O! she doth teach the torches to burn bright.,Tweet
1375,A horse! a horse! my kingdom for a horse!.,Tweet
1376,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
1377,For ever and a day.,Tweet
1378,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
1379,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1380,The king's name is a tower of strength.,Tweet
1381,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1382,Not stepping o'er the bounds of modesty.,Tweet
1383,Now is the winter of our discontent.,Tweet
1384,"To be, or not to be: that is the question.",Tweet
1385,"So wise so young, they say, do never live long.",Tweet
1386,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1387,Can one desire too much of a good thing?.,Tweet
1388,"An honest tale speeds best, being plainly told.",Tweet
1389,O! she doth teach the torches to burn bright.,Tweet
1390,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1391,"It is the east, and Juliet is the sun.",Tweet
1392,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1393,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1394,Do you think I am easier to be played on than a pipe?,Tweet
1395,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1396,O! she doth teach the torches to burn bright.,Tweet
1397,Not stepping o'er the bounds of modesty.,Tweet
1398,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1399,"It is the east, and Juliet is the sun.",Tweet
1400,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1401,"When sorrows come, they come not single spies, but in battalions.",Tweet
1402,A horse! a horse! my kingdom for a horse!.,Tweet
1403,A horse! a horse! my kingdom for a horse!.,Tweet
1404,I like this place and willingly could waste my time in it.,Tweet
1405,True is it that we have seen better days.,Tweet
1406,In my mind's eye.,Tweet
1407,Can one desire too much of a good thing?.,Tweet
1408,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1409,O! she doth teach the torches to burn bright.,Tweet
1410,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1411,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
1412,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1413,A horse! a horse! my kingdom for a horse!.,Tweet
1414,Tempt not a desperate man.,Tweet
1415,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1416,"Though this be madness, yet there is method in 't.",Tweet
1417,Can one desire too much of a good thing?.,Tweet
1418,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1419,"Though this be madness, yet there is method in 't.",Tweet
1420,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1421,Do you think I am easier to be played on than a pipe?,Tweet
1422,Wisely and slow; they stumble that run fast.,Tweet
1423,This above all: to thine own self be true.,Tweet
1424,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
1425,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
1426,Now is the winter of our discontent.,Tweet
1427,Off with his head!,Tweet
1428,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1429,I like this place and willingly could waste my time in it.,Tweet
1430,"So wise so young, they say, do never live long.",Tweet
1431,Not stepping o'er the bounds of modesty.,Tweet
1432,For ever and a day.,Tweet
1433,"So wise so young, they say, do never live long.",Tweet
1434,This above all: to thine own self be true.,Tweet
1435,"A little more than kin, and less than kind.",Tweet
1436,Off with his head!,Tweet
1437,For ever and a day.,Tweet
1438,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1439,The king's name is a tower of strength.,Tweet
1440,That it should come to this!.,Tweet
1441,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1442,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1443,Now is the winter of our discontent.,Tweet
1444,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1445,"It is the east, and Juliet is the sun.",Tweet
1446,Brevity is the soul of wit.,Tweet
1447,I like this place and willingly could waste my time in it.,Tweet
1448,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1449,For you and I are past our dancing days.,Tweet
1450,Not stepping o'er the bounds of modesty.,Tweet
1451,"I will speak daggers to her, but use none.",Tweet
1452,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
1453,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1454,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1455,Wisely and slow; they stumble that run fast.,Tweet
1456,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1457,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1458,Do you think I am easier to be played on than a pipe?,Tweet
1459,True is it that we have seen better days.,Tweet
1460,"It is the east, and Juliet is the sun.",Tweet
1461,Wisely and slow; they stumble that run fast.,Tweet
1462,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
1463,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
1464,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1465,The king's name is a tower of strength.,Tweet
1466,Wisely and slow; they stumble that run fast.,Tweet
1467,That it should come to this!.,Tweet
1468,For you and I are past our dancing days.,Tweet
1469,"The lady doth protest too much, methinks.",Tweet
1470,Can one desire too much of a good thing?.,Tweet
1471,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1472,Tempt not a desperate man.,Tweet
1473,"An honest tale speeds best, being plainly told.",Tweet
1474,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
1475,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1476,"Though this be madness, yet there is method in 't.",Tweet
1477,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1478,Wisely and slow; they stumble that run fast.,Tweet
1479,"When sorrows come, they come not single spies, but in battalions.",Tweet
1480,Rich gifts wax poor when givers prove unkind.,Tweet
1481,"It is the east, and Juliet is the sun.",Tweet
1482,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1483,Brevity is the soul of wit.,Tweet
1484,A horse! a horse! my kingdom for a horse!.,Tweet
1485,A horse! a horse! my kingdom for a horse!.,Tweet
1486,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
1487,"There is nothing either good or bad, but thinking makes it so.",Tweet
1488,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1489,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1490,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1491,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1492,Can one desire too much of a good thing?.,Tweet
1493,"To be, or not to be: that is the question.",Tweet
1494,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
1495,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
1496,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
1497,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
1498,That it should come to this!.,Tweet
1499,For ever and a day.,Tweet
1500,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1501,I like this place and willingly could waste my time in it.,Tweet
1502,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
1503,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1504,A horse! a horse! my kingdom for a horse!.,Tweet
1505,"So wise so young, they say, do never live long.",Tweet
1506,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
1507,The king's name is a tower of strength.,Tweet
1508,Wisely and slow; they stumble that run fast.,Tweet
1509,"The lady doth protest too much, methinks.",Tweet
1510,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1511,Off with his head!,Tweet
1512,"I will speak daggers to her, but use none.",Tweet
1513,In my mind's eye.,Tweet
1514,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1515,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1516,"An honest tale speeds best, being plainly told.",Tweet
1517,Tempt not a desperate man.,Tweet
1518,Rich gifts wax poor when givers prove unkind.,Tweet
1519,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1520,The king's name is a tower of strength.,Tweet
1521,"When sorrows come, they come not single spies, but in battalions.",Tweet
1522,"The lady doth protest too much, methinks.",Tweet
1523,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1524,"A little more than kin, and less than kind.",Tweet
1525,Can one desire too much of a good thing?.,Tweet
1526,For ever and a day.,Tweet
1527,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1528,Off with his head!,Tweet
1529,For you and I are past our dancing days.,Tweet
1530,Rich gifts wax poor when givers prove unkind.,Tweet
1531,"An honest tale speeds best, being plainly told.",Tweet
1532,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1533,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1534,For you and I are past our dancing days.,Tweet
1535,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1536,Tempt not a desperate man.,Tweet
1537,That it should come to this!.,Tweet
1538,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1539,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry.",Tweet
1540,Off with his head!,Tweet
1541,"Though this be madness, yet there is method in 't.",Tweet
1542,That it should come to this!.,Tweet
1543,Off with his head!,Tweet
1544,"An honest tale speeds best, being plainly told.",Tweet
1545,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1546,Now is the winter of our discontent.,Tweet
1547,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1548,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1549,Tempt not a desperate man.,Tweet
1550,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
1551,For ever and a day.,Tweet
1552,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
1553,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1554,Tempt not a desperate man.,Tweet
1555,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
1556,O! she doth teach the torches to burn bright.,Tweet
1557,Not stepping o'er the bounds of modesty.,Tweet
1558,"The lady doth protest too much, methinks.",Tweet
1559,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1560,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1561,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
1562,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1563,I like this place and willingly could waste my time in it.,Tweet
1564,Do you think I am easier to be played on than a pipe?,Tweet
1565,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1566,"To be, or not to be: that is the question.",Tweet
1567,Now is the winter of our discontent.,Tweet
1568,For ever and a day.,Tweet
1569,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
