"~id",~label,~from,~to
User132FollowsUser97,Follows,132,97
User97FollowsUser14,Follows,97,14
User46FollowsUser71,Follows,46,71
User122FollowsUser92,Follows,122,92
User99FollowsUser141,Follows,99,141
User86FollowsUser56,Follows,86,56
User45FollowsUser3,Follows,45,3
User85FollowsUser20,Follows,85,20
User81FollowsUser91,Follows,81,91
User24FollowsUser109,Follows,24,109
User44FollowsUser120,Follows,44,120
User41FollowsUser98,Follows,41,98
User31FollowsUser133,Follows,31,133
User118FollowsUser59,Follows,118,59
User71FollowsUser69,Follows,71,69
User59FollowsUser99,Follows,59,99
User5FollowsUser88,Follows,5,88
User122FollowsUser32,Follows,122,32
User5FollowsUser67,Follows,5,67
User103FollowsUser7,Follows,103,7
User96FollowsUser62,Follows,96,62
User63FollowsUser3,Follows,63,3
User21FollowsUser132,Follows,21,132
User134FollowsUser17,Follows,134,17
User104FollowsUser41,Follows,104,41
User89FollowsUser119,Follows,89,119
User146FollowsUser110,Follows,146,110
User89FollowsUser105,Follows,89,105
User85FollowsUser121,Follows,85,121
User142FollowsUser60,Follows,142,60
User92FollowsUser94,Follows,92,94
User96FollowsUser145,Follows,96,145
User68FollowsUser114,Follows,68,114
User47FollowsUser117,Follows,47,117
User128FollowsUser57,Follows,128,57
User79FollowsUser41,Follows,79,41
User40FollowsUser114,Follows,40,114
User70FollowsUser120,Follows,70,120
User71FollowsUser110,Follows,71,110
User60FollowsUser48,Follows,60,48
User86FollowsUser130,Follows,86,130
User102FollowsUser68,Follows,102,68
User148FollowsUser53,Follows,148,53
User140FollowsUser130,Follows,140,130
User124FollowsUser4,Follows,124,4
User52FollowsUser85,Follows,52,85
User77FollowsUser118,Follows,77,118
User106FollowsUser139,Follows,106,139
User128FollowsUser98,Follows,128,98
User133FollowsUser65,Follows,133,65
User147FollowsUser138,Follows,147,138
User59FollowsUser28,Follows,59,28
User36FollowsUser105,Follows,36,105
User122FollowsUser27,Follows,122,27
User18FollowsUser37,Follows,18,37
User84FollowsUser41,Follows,84,41
User136FollowsUser84,Follows,136,84
User133FollowsUser113,Follows,133,113
User80FollowsUser126,Follows,80,126
User90FollowsUser40,Follows,90,40
User73FollowsUser126,Follows,73,126
User67FollowsUser146,Follows,67,146
User116FollowsUser111,Follows,116,111
User13FollowsUser97,Follows,13,97
User116FollowsUser136,Follows,116,136
User145FollowsUser40,Follows,145,40
User67FollowsUser60,Follows,67,60
User145FollowsUser44,Follows,145,44
User103FollowsUser38,Follows,103,38
User130FollowsUser135,Follows,130,135
User32FollowsUser147,Follows,32,147
User10FollowsUser21,Follows,10,21
User72FollowsUser91,Follows,72,91
User135FollowsUser104,Follows,135,104
User66FollowsUser135,Follows,66,135
User120FollowsUser8,Follows,120,8
User49FollowsUser51,Follows,49,51
User46FollowsUser24,Follows,46,24
User46FollowsUser122,Follows,46,122
User74FollowsUser42,Follows,74,42
User122FollowsUser35,Follows,122,35
User78FollowsUser118,Follows,78,118
User87FollowsUser1,Follows,87,1
User15FollowsUser84,Follows,15,84
User110FollowsUser101,Follows,110,101
User145FollowsUser76,Follows,145,76
User83FollowsUser74,Follows,83,74
User100FollowsUser126,Follows,100,126
User34FollowsUser70,Follows,34,70
User73FollowsUser37,Follows,73,37
User107FollowsUser60,Follows,107,60
User37FollowsUser93,Follows,37,93
User89FollowsUser104,Follows,89,104
User124FollowsUser144,Follows,124,144
User34FollowsUser128,Follows,34,128
User66FollowsUser121,Follows,66,121
User25FollowsUser72,Follows,25,72
User88FollowsUser144,Follows,88,144
User73FollowsUser144,Follows,73,144
User23FollowsUser93,Follows,23,93
User81FollowsUser86,Follows,81,86
User127FollowsUser117,Follows,127,117
User3FollowsUser132,Follows,3,132
User29FollowsUser144,Follows,29,144
User23FollowsUser112,Follows,23,112
User12FollowsUser61,Follows,12,61
User39FollowsUser46,Follows,39,46
User64FollowsUser93,Follows,64,93
User45FollowsUser146,Follows,45,146
User52FollowsUser146,Follows,52,146
User80FollowsUser88,Follows,80,88
User99FollowsUser126,Follows,99,126
User124FollowsUser119,Follows,124,119
User46FollowsUser89,Follows,46,89
User117FollowsUser50,Follows,117,50
User46FollowsUser15,Follows,46,15
User98FollowsUser56,Follows,98,56
User94FollowsUser125,Follows,94,125
User109FollowsUser57,Follows,109,57
User57FollowsUser90,Follows,57,90
User107FollowsUser46,Follows,107,46
User139FollowsUser98,Follows,139,98
User49FollowsUser54,Follows,49,54
User32FollowsUser9,Follows,32,9
User25FollowsUser40,Follows,25,40
User3FollowsUser22,Follows,3,22
User81FollowsUser47,Follows,81,47
User10FollowsUser78,Follows,10,78
User51FollowsUser8,Follows,51,8
User38FollowsUser5,Follows,38,5
User100FollowsUser92,Follows,100,92
User129FollowsUser143,Follows,129,143
User111FollowsUser95,Follows,111,95
User113FollowsUser45,Follows,113,45
User32FollowsUser130,Follows,32,130
User53FollowsUser56,Follows,53,56
User111FollowsUser41,Follows,111,41
User13FollowsUser57,Follows,13,57
User91FollowsUser46,Follows,91,46
User33FollowsUser95,Follows,33,95
User87FollowsUser33,Follows,87,33
User71FollowsUser102,Follows,71,102
User100FollowsUser48,Follows,100,48
User17FollowsUser91,Follows,17,91
User84FollowsUser106,Follows,84,106
User85FollowsUser41,Follows,85,41
User72FollowsUser86,Follows,72,86
User116FollowsUser33,Follows,116,33
User54FollowsUser124,Follows,54,124
User74FollowsUser85,Follows,74,85
User123FollowsUser57,Follows,123,57
User56FollowsUser40,Follows,56,40
User14FollowsUser63,Follows,14,63
User73FollowsUser147,Follows,73,147
User142FollowsUser13,Follows,142,13
User67FollowsUser54,Follows,67,54
User91FollowsUser19,Follows,91,19
User135FollowsUser118,Follows,135,118
User93FollowsUser142,Follows,93,142
User79FollowsUser92,Follows,79,92
User78FollowsUser24,Follows,78,24
User142FollowsUser122,Follows,142,122
User75FollowsUser111,Follows,75,111
User67FollowsUser45,Follows,67,45
User132FollowsUser33,Follows,132,33
User77FollowsUser50,Follows,77,50
User139FollowsUser88,Follows,139,88
User9FollowsUser108,Follows,9,108
User89FollowsUser7,Follows,89,7
User116FollowsUser16,Follows,116,16
User43FollowsUser2,Follows,43,2
User114FollowsUser107,Follows,114,107
User13FollowsUser6,Follows,13,6
User63FollowsUser118,Follows,63,118
User43FollowsUser27,Follows,43,27
User142FollowsUser92,Follows,142,92
User53FollowsUser51,Follows,53,51
User90FollowsUser121,Follows,90,121
User9FollowsUser11,Follows,9,11
User85FollowsUser136,Follows,85,136
User106FollowsUser11,Follows,106,11
User79FollowsUser2,Follows,79,2
User47FollowsUser102,Follows,47,102
User48FollowsUser62,Follows,48,62
User121FollowsUser65,Follows,121,65
User95FollowsUser133,Follows,95,133
User95FollowsUser35,Follows,95,35
User56FollowsUser28,Follows,56,28
User96FollowsUser102,Follows,96,102
User113FollowsUser77,Follows,113,77
User136FollowsUser61,Follows,136,61
User58FollowsUser89,Follows,58,89
User72FollowsUser88,Follows,72,88
User65FollowsUser8,Follows,65,8
User80FollowsUser73,Follows,80,73
User130FollowsUser116,Follows,130,116
User115FollowsUser148,Follows,115,148
User81FollowsUser60,Follows,81,60
User18FollowsUser124,Follows,18,124
User99FollowsUser70,Follows,99,70
User23FollowsUser139,Follows,23,139
User12FollowsUser140,Follows,12,140
User24FollowsUser118,Follows,24,118
User142FollowsUser93,Follows,142,93
User9FollowsUser130,Follows,9,130
User72FollowsUser92,Follows,72,92
User57FollowsUser70,Follows,57,70
User41FollowsUser50,Follows,41,50
User118FollowsUser20,Follows,118,20
User9FollowsUser134,Follows,9,134
User92FollowsUser63,Follows,92,63
User142FollowsUser133,Follows,142,133
User79FollowsUser1,Follows,79,1
User22FollowsUser119,Follows,22,119
User144FollowsUser71,Follows,144,71
User137FollowsUser18,Follows,137,18
User28FollowsUser43,Follows,28,43
User44FollowsUser145,Follows,44,145
User48FollowsUser53,Follows,48,53
User77FollowsUser64,Follows,77,64
User34FollowsUser35,Follows,34,35
User92FollowsUser69,Follows,92,69
User108FollowsUser137,Follows,108,137
User104FollowsUser18,Follows,104,18
User38FollowsUser43,Follows,38,43
User95FollowsUser93,Follows,95,93
User77FollowsUser19,Follows,77,19
User19FollowsUser117,Follows,19,117
User28FollowsUser98,Follows,28,98
User23FollowsUser80,Follows,23,80
User116FollowsUser138,Follows,116,138
User21FollowsUser16,Follows,21,16
User18FollowsUser59,Follows,18,59
User146FollowsUser131,Follows,146,131
User85FollowsUser77,Follows,85,77
User109FollowsUser98,Follows,109,98
User34FollowsUser144,Follows,34,144
User14FollowsUser36,Follows,14,36
User16FollowsUser46,Follows,16,46
User5FollowsUser134,Follows,5,134
User6FollowsUser62,Follows,6,62
User114FollowsUser108,Follows,114,108
User14FollowsUser6,Follows,14,6
User117FollowsUser130,Follows,117,130
User25FollowsUser126,Follows,25,126
User20FollowsUser79,Follows,20,79
User93FollowsUser97,Follows,93,97
User144FollowsUser28,Follows,144,28
User116FollowsUser15,Follows,116,15
User67FollowsUser49,Follows,67,49
User13FollowsUser1,Follows,13,1
User111FollowsUser32,Follows,111,32
User121FollowsUser5,Follows,121,5
User25FollowsUser15,Follows,25,15
User19FollowsUser82,Follows,19,82
User149FollowsUser134,Follows,149,134
User124FollowsUser51,Follows,124,51
User65FollowsUser6,Follows,65,6
User131FollowsUser25,Follows,131,25
User46FollowsUser74,Follows,46,74
User110FollowsUser19,Follows,110,19
User25FollowsUser65,Follows,25,65
User111FollowsUser118,Follows,111,118
User77FollowsUser58,Follows,77,58
User112FollowsUser122,Follows,112,122
User32FollowsUser68,Follows,32,68
User126FollowsUser87,Follows,126,87
User21FollowsUser113,Follows,21,113
User89FollowsUser84,Follows,89,84
User149FollowsUser15,Follows,149,15
User107FollowsUser56,Follows,107,56
User19FollowsUser7,Follows,19,7
User33FollowsUser24,Follows,33,24
User48FollowsUser64,Follows,48,64
User35FollowsUser138,Follows,35,138
User96FollowsUser73,Follows,96,73
User148FollowsUser25,Follows,148,25
User109FollowsUser19,Follows,109,19
User148FollowsUser91,Follows,148,91
User83FollowsUser84,Follows,83,84
User77FollowsUser79,Follows,77,79
User43FollowsUser30,Follows,43,30
User117FollowsUser26,Follows,117,26
User78FollowsUser39,Follows,78,39
User58FollowsUser45,Follows,58,45
User5FollowsUser10,Follows,5,10
User10FollowsUser28,Follows,10,28
User94FollowsUser124,Follows,94,124
User2FollowsUser127,Follows,2,127
User20FollowsUser11,Follows,20,11
User8FollowsUser14,Follows,8,14
User56FollowsUser135,Follows,56,135
User129FollowsUser32,Follows,129,32
User81FollowsUser65,Follows,81,65
User124FollowsUser116,Follows,124,116
User2FollowsUser75,Follows,2,75
User100FollowsUser41,Follows,100,41
User149FollowsUser54,Follows,149,54
User14FollowsUser122,Follows,14,122
User101FollowsUser51,Follows,101,51
User123FollowsUser82,Follows,123,82
User121FollowsUser41,Follows,121,41
User133FollowsUser52,Follows,133,52
User60FollowsUser33,Follows,60,33
User135FollowsUser101,Follows,135,101
User146FollowsUser73,Follows,146,73
User19FollowsUser90,Follows,19,90
User51FollowsUser106,Follows,51,106
User115FollowsUser81,Follows,115,81
User23FollowsUser25,Follows,23,25
User92FollowsUser113,Follows,92,113
User61FollowsUser125,Follows,61,125
User77FollowsUser60,Follows,77,60
User93FollowsUser108,Follows,93,108
User43FollowsUser62,Follows,43,62
User17FollowsUser23,Follows,17,23
User83FollowsUser51,Follows,83,51
User127FollowsUser11,Follows,127,11
User40FollowsUser127,Follows,40,127
User48FollowsUser124,Follows,48,124
User24FollowsUser52,Follows,24,52
User86FollowsUser100,Follows,86,100
User78FollowsUser126,Follows,78,126
User73FollowsUser42,Follows,73,42
User93FollowsUser1,Follows,93,1
User97FollowsUser21,Follows,97,21
User133FollowsUser11,Follows,133,11
User69FollowsUser46,Follows,69,46
User54FollowsUser89,Follows,54,89
User109FollowsUser123,Follows,109,123
User81FollowsUser148,Follows,81,148
User45FollowsUser50,Follows,45,50
User10FollowsUser52,Follows,10,52
User52FollowsUser102,Follows,52,102
User56FollowsUser150,Follows,56,150
User63FollowsUser77,Follows,63,77
User32FollowsUser113,Follows,32,113
User74FollowsUser100,Follows,74,100
User72FollowsUser98,Follows,72,98
User99FollowsUser74,Follows,99,74
User19FollowsUser15,Follows,19,15
User81FollowsUser33,Follows,81,33
User131FollowsUser130,Follows,131,130
User82FollowsUser54,Follows,82,54
User100FollowsUser31,Follows,100,31
User13FollowsUser20,Follows,13,20
User12FollowsUser91,Follows,12,91
User63FollowsUser103,Follows,63,103
User105FollowsUser25,Follows,105,25
User129FollowsUser103,Follows,129,103
User63FollowsUser100,Follows,63,100
User78FollowsUser26,Follows,78,26
User12FollowsUser86,Follows,12,86
User96FollowsUser67,Follows,96,67
User146FollowsUser122,Follows,146,122
User107FollowsUser101,Follows,107,101
User72FollowsUser80,Follows,72,80
User137FollowsUser98,Follows,137,98
User58FollowsUser114,Follows,58,114
User56FollowsUser141,Follows,56,141
User12FollowsUser84,Follows,12,84
User94FollowsUser72,Follows,94,72
User115FollowsUser82,Follows,115,82
User116FollowsUser6,Follows,116,6
User104FollowsUser148,Follows,104,148
User94FollowsUser60,Follows,94,60
User51FollowsUser84,Follows,51,84
User136FollowsUser122,Follows,136,122
User58FollowsUser118,Follows,58,118
User145FollowsUser104,Follows,145,104
User116FollowsUser110,Follows,116,110
User104FollowsUser46,Follows,104,46
User14FollowsUser72,Follows,14,72
User84FollowsUser16,Follows,84,16
User85FollowsUser109,Follows,85,109
User70FollowsUser4,Follows,70,4
User65FollowsUser67,Follows,65,67
User2FollowsUser43,Follows,2,43
User43FollowsUser67,Follows,43,67
User128FollowsUser20,Follows,128,20
User24FollowsUser123,Follows,24,123
User59FollowsUser102,Follows,59,102
User6FollowsUser106,Follows,6,106
User43FollowsUser91,Follows,43,91
User116FollowsUser11,Follows,116,11
User79FollowsUser53,Follows,79,53
User61FollowsUser110,Follows,61,110
User34FollowsUser80,Follows,34,80
User80FollowsUser103,Follows,80,103
User40FollowsUser108,Follows,40,108
User132FollowsUser3,Follows,132,3
User45FollowsUser136,Follows,45,136
User137FollowsUser72,Follows,137,72
User33FollowsUser38,Follows,33,38
User16FollowsUser110,Follows,16,110
User94FollowsUser136,Follows,94,136
User87FollowsUser143,Follows,87,143
User138FollowsUser5,Follows,138,5
User12FollowsUser26,Follows,12,26
User138FollowsUser83,Follows,138,83
User13FollowsUser132,Follows,13,132
User8FollowsUser50,Follows,8,50
User9FollowsUser58,Follows,9,58
User11FollowsUser55,Follows,11,55
User128FollowsUser118,Follows,128,118
User130FollowsUser120,Follows,130,120
User78FollowsUser1,Follows,78,1
User90FollowsUser16,Follows,90,16
User8FollowsUser18,Follows,8,18
User3FollowsUser13,Follows,3,13
User6FollowsUser102,Follows,6,102
User139FollowsUser31,Follows,139,31
User111FollowsUser48,Follows,111,48
User76FollowsUser44,Follows,76,44
User133FollowsUser7,Follows,133,7
User117FollowsUser92,Follows,117,92
User39FollowsUser121,Follows,39,121
User94FollowsUser16,Follows,94,16
User113FollowsUser55,Follows,113,55
User93FollowsUser86,Follows,93,86
User67FollowsUser92,Follows,67,92
User129FollowsUser25,Follows,129,25
User127FollowsUser84,Follows,127,84
User27FollowsUser92,Follows,27,92
User11FollowsUser24,Follows,11,24
User46FollowsUser61,Follows,46,61
User10FollowsUser110,Follows,10,110
User143FollowsUser75,Follows,143,75
User143FollowsUser12,Follows,143,12
User135FollowsUser39,Follows,135,39
User26FollowsUser53,Follows,26,53
User97FollowsUser16,Follows,97,16
User146FollowsUser135,Follows,146,135
User82FollowsUser24,Follows,82,24
User94FollowsUser74,Follows,94,74
User147FollowsUser139,Follows,147,139
User141FollowsUser41,Follows,141,41
User130FollowsUser84,Follows,130,84
User87FollowsUser40,Follows,87,40
User127FollowsUser6,Follows,127,6
User22FollowsUser2,Follows,22,2
User4FollowsUser18,Follows,4,18
User104FollowsUser129,Follows,104,129
User113FollowsUser94,Follows,113,94
User94FollowsUser145,Follows,94,145
User80FollowsUser59,Follows,80,59
User142FollowsUser70,Follows,142,70
User78FollowsUser69,Follows,78,69
User21FollowsUser91,Follows,21,91
User8FollowsUser31,Follows,8,31
User115FollowsUser36,Follows,115,36
User72FollowsUser71,Follows,72,71
User9FollowsUser147,Follows,9,147
User62FollowsUser93,Follows,62,93
User11FollowsUser20,Follows,11,20
User113FollowsUser122,Follows,113,122
User121FollowsUser61,Follows,121,61
User11FollowsUser124,Follows,11,124
User136FollowsUser79,Follows,136,79
User145FollowsUser120,Follows,145,120
User148FollowsUser76,Follows,148,76
User144FollowsUser99,Follows,144,99
User122FollowsUser143,Follows,122,143
User84FollowsUser59,Follows,84,59
User5FollowsUser150,Follows,5,150
User51FollowsUser52,Follows,51,52
User29FollowsUser44,Follows,29,44
User91FollowsUser24,Follows,91,24
User134FollowsUser51,Follows,134,51
User24FollowsUser113,Follows,24,113
User149FollowsUser5,Follows,149,5
User82FollowsUser129,Follows,82,129
User64FollowsUser112,Follows,64,112
User12FollowsUser29,Follows,12,29
User14FollowsUser105,Follows,14,105
User117FollowsUser34,Follows,117,34
User66FollowsUser54,Follows,66,54
User110FollowsUser41,Follows,110,41
User148FollowsUser143,Follows,148,143
User91FollowsUser38,Follows,91,38
User77FollowsUser100,Follows,77,100
User94FollowsUser118,Follows,94,118
User45FollowsUser110,Follows,45,110
User63FollowsUser145,Follows,63,145
User27FollowsUser38,Follows,27,38
User126FollowsUser60,Follows,126,60
User145FollowsUser110,Follows,145,110
User131FollowsUser70,Follows,131,70
User24FollowsUser84,Follows,24,84
User76FollowsUser37,Follows,76,37
User104FollowsUser107,Follows,104,107
User74FollowsUser125,Follows,74,125
User56FollowsUser70,Follows,56,70
User62FollowsUser100,Follows,62,100
User22FollowsUser89,Follows,22,89
User24FollowsUser64,Follows,24,64
User2FollowsUser1,Follows,2,1
User27FollowsUser91,Follows,27,91
User36FollowsUser93,Follows,36,93
User10FollowsUser4,Follows,10,4
User4FollowsUser8,Follows,4,8
User135FollowsUser87,Follows,135,87
User87FollowsUser89,Follows,87,89
User41FollowsUser56,Follows,41,56
User85FollowsUser58,Follows,85,58
User50FollowsUser97,Follows,50,97
User67FollowsUser114,Follows,67,114
User117FollowsUser62,Follows,117,62
User33FollowsUser147,Follows,33,147
User43FollowsUser121,Follows,43,121
User143FollowsUser78,Follows,143,78
User58FollowsUser54,Follows,58,54
User112FollowsUser88,Follows,112,88
User7FollowsUser115,Follows,7,115
User142FollowsUser104,Follows,142,104
User137FollowsUser133,Follows,137,133
User70FollowsUser60,Follows,70,60
User147FollowsUser76,Follows,147,76
User53FollowsUser115,Follows,53,115
User60FollowsUser107,Follows,60,107
User79FollowsUser33,Follows,79,33
User47FollowsUser110,Follows,47,110
User132FollowsUser85,Follows,132,85
User91FollowsUser108,Follows,91,108
User69FollowsUser22,Follows,69,22
User115FollowsUser91,Follows,115,91
User69FollowsUser89,Follows,69,89
User119FollowsUser114,Follows,119,114
User122FollowsUser51,Follows,122,51
User121FollowsUser143,Follows,121,143
User29FollowsUser138,Follows,29,138
User81FollowsUser40,Follows,81,40
User38FollowsUser121,Follows,38,121
User56FollowsUser98,Follows,56,98
User111FollowsUser19,Follows,111,19
User118FollowsUser145,Follows,118,145
User54FollowsUser58,Follows,54,58
User56FollowsUser121,Follows,56,121
User116FollowsUser128,Follows,116,128
User33FollowsUser67,Follows,33,67
User49FollowsUser75,Follows,49,75
User145FollowsUser38,Follows,145,38
User112FollowsUser21,Follows,112,21
User47FollowsUser130,Follows,47,130
User21FollowsUser15,Follows,21,15
User113FollowsUser27,Follows,113,27
User20FollowsUser49,Follows,20,49
User9FollowsUser67,Follows,9,67
User79FollowsUser94,Follows,79,94
User148FollowsUser86,Follows,148,86
User137FollowsUser120,Follows,137,120
User132FollowsUser127,Follows,132,127
User145FollowsUser71,Follows,145,71
User149FollowsUser130,Follows,149,130
User6FollowsUser121,Follows,6,121
User11FollowsUser68,Follows,11,68
User39FollowsUser42,Follows,39,42
User137FollowsUser61,Follows,137,61
User26FollowsUser55,Follows,26,55
User52FollowsUser69,Follows,52,69
User60FollowsUser82,Follows,60,82
User112FollowsUser142,Follows,112,142
User81FollowsUser15,Follows,81,15
User96FollowsUser57,Follows,96,57
User102FollowsUser59,Follows,102,59
User73FollowsUser38,Follows,73,38
User137FollowsUser4,Follows,137,4
User38FollowsUser54,Follows,38,54
User37FollowsUser111,Follows,37,111
User125FollowsUser73,Follows,125,73
User104FollowsUser144,Follows,104,144
User60FollowsUser105,Follows,60,105
User116FollowsUser133,Follows,116,133
User27FollowsUser116,Follows,27,116
User75FollowsUser134,Follows,75,134
User66FollowsUser40,Follows,66,40
User109FollowsUser87,Follows,109,87
User64FollowsUser66,Follows,64,66
User71FollowsUser33,Follows,71,33
User72FollowsUser41,Follows,72,41
User78FollowsUser100,Follows,78,100
User107FollowsUser6,Follows,107,6
User32FollowsUser142,Follows,32,142
User75FollowsUser22,Follows,75,22
User117FollowsUser107,Follows,117,107
User123FollowsUser65,Follows,123,65
User71FollowsUser16,Follows,71,16
User47FollowsUser142,Follows,47,142
User68FollowsUser13,Follows,68,13
User18FollowsUser48,Follows,18,48
User71FollowsUser4,Follows,71,4
User5FollowsUser39,Follows,5,39
User93FollowsUser147,Follows,93,147
User132FollowsUser77,Follows,132,77
User55FollowsUser133,Follows,55,133
User98FollowsUser61,Follows,98,61
User49FollowsUser61,Follows,49,61
User37FollowsUser103,Follows,37,103
User107FollowsUser104,Follows,107,104
User57FollowsUser106,Follows,57,106
User104FollowsUser59,Follows,104,59
User99FollowsUser135,Follows,99,135
User93FollowsUser70,Follows,93,70
User104FollowsUser108,Follows,104,108
User69FollowsUser73,Follows,69,73
User133FollowsUser122,Follows,133,122
User149FollowsUser91,Follows,149,91
User11FollowsUser59,Follows,11,59
User7FollowsUser18,Follows,7,18
User118FollowsUser136,Follows,118,136
User80FollowsUser140,Follows,80,140
User110FollowsUser54,Follows,110,54
User42FollowsUser76,Follows,42,76
User109FollowsUser39,Follows,109,39
User44FollowsUser140,Follows,44,140
User56FollowsUser73,Follows,56,73
User87FollowsUser47,Follows,87,47
User104FollowsUser44,Follows,104,44
User47FollowsUser97,Follows,47,97
User38FollowsUser135,Follows,38,135
User42FollowsUser31,Follows,42,31
User80FollowsUser98,Follows,80,98
User94FollowsUser5,Follows,94,5
User8FollowsUser119,Follows,8,119
User139FollowsUser3,Follows,139,3
User95FollowsUser18,Follows,95,18
User124FollowsUser91,Follows,124,91
User6FollowsUser37,Follows,6,37
User99FollowsUser17,Follows,99,17
User106FollowsUser128,Follows,106,128
User86FollowsUser135,Follows,86,135
User47FollowsUser113,Follows,47,113
User120FollowsUser143,Follows,120,143
User135FollowsUser89,Follows,135,89
User19FollowsUser62,Follows,19,62
User55FollowsUser41,Follows,55,41
User56FollowsUser54,Follows,56,54
User26FollowsUser133,Follows,26,133
User108FollowsUser64,Follows,108,64
User117FollowsUser12,Follows,117,12
User42FollowsUser123,Follows,42,123
User36FollowsUser12,Follows,36,12
User94FollowsUser61,Follows,94,61
User112FollowsUser86,Follows,112,86
User122FollowsUser137,Follows,122,137
User121FollowsUser122,Follows,121,122
User11FollowsUser58,Follows,11,58
User32FollowsUser35,Follows,32,35
User74FollowsUser11,Follows,74,11
User7FollowsUser6,Follows,7,6
User86FollowsUser63,Follows,86,63
User44FollowsUser54,Follows,44,54
User63FollowsUser129,Follows,63,129
User115FollowsUser132,Follows,115,132
User18FollowsUser91,Follows,18,91
User32FollowsUser118,Follows,32,118
User80FollowsUser51,Follows,80,51
User143FollowsUser60,Follows,143,60
User92FollowsUser54,Follows,92,54
User120FollowsUser108,Follows,120,108
User51FollowsUser122,Follows,51,122
User41FollowsUser8,Follows,41,8
User119FollowsUser23,Follows,119,23
User122FollowsUser111,Follows,122,111
User107FollowsUser112,Follows,107,112
User50FollowsUser142,Follows,50,142
User142FollowsUser18,Follows,142,18
User26FollowsUser87,Follows,26,87
User5FollowsUser113,Follows,5,113
User55FollowsUser58,Follows,55,58
User26FollowsUser124,Follows,26,124
User29FollowsUser36,Follows,29,36
User100FollowsUser80,Follows,100,80
User5FollowsUser143,Follows,5,143
User149FollowsUser104,Follows,149,104
User53FollowsUser94,Follows,53,94
User123FollowsUser11,Follows,123,11
User12FollowsUser53,Follows,12,53
User15FollowsUser141,Follows,15,141
User54FollowsUser73,Follows,54,73
User84FollowsUser133,Follows,84,133
User79FollowsUser85,Follows,79,85
User128FollowsUser121,Follows,128,121
User17FollowsUser15,Follows,17,15
User8FollowsUser122,Follows,8,122
User98FollowsUser23,Follows,98,23
User134FollowsUser104,Follows,134,104
User5FollowsUser82,Follows,5,82
User18FollowsUser77,Follows,18,77
User124FollowsUser112,Follows,124,112
User29FollowsUser140,Follows,29,140
User89FollowsUser70,Follows,89,70
User17FollowsUser50,Follows,17,50
User85FollowsUser2,Follows,85,2
User83FollowsUser138,Follows,83,138
User51FollowsUser11,Follows,51,11
User67FollowsUser86,Follows,67,86
User99FollowsUser84,Follows,99,84
User66FollowsUser62,Follows,66,62
User59FollowsUser120,Follows,59,120
User134FollowsUser144,Follows,134,144
User36FollowsUser81,Follows,36,81
User69FollowsUser120,Follows,69,120
User95FollowsUser108,Follows,95,108
User88FollowsUser106,Follows,88,106
User3FollowsUser59,Follows,3,59
User32FollowsUser36,Follows,32,36
User72FollowsUser24,Follows,72,24
User33FollowsUser39,Follows,33,39
User13FollowsUser80,Follows,13,80
User118FollowsUser27,Follows,118,27
User79FollowsUser59,Follows,79,59
User99FollowsUser109,Follows,99,109
User59FollowsUser31,Follows,59,31
User78FollowsUser102,Follows,78,102
User79FollowsUser147,Follows,79,147
User13FollowsUser81,Follows,13,81
User14FollowsUser8,Follows,14,8
User41FollowsUser62,Follows,41,62
User102FollowsUser26,Follows,102,26
User44FollowsUser4,Follows,44,4
User70FollowsUser76,Follows,70,76
User130FollowsUser30,Follows,130,30
User146FollowsUser96,Follows,146,96
User42FollowsUser8,Follows,42,8
User87FollowsUser64,Follows,87,64
User50FollowsUser1,Follows,50,1
User32FollowsUser56,Follows,32,56
User99FollowsUser18,Follows,99,18
User18FollowsUser99,Follows,18,99
User50FollowsUser79,Follows,50,79
User85FollowsUser118,Follows,85,118
User127FollowsUser34,Follows,127,34
User31FollowsUser88,Follows,31,88
User68FollowsUser29,Follows,68,29
User112FollowsUser146,Follows,112,146
User149FollowsUser113,Follows,149,113
User20FollowsUser38,Follows,20,38
User126FollowsUser121,Follows,126,121
User14FollowsUser110,Follows,14,110
User54FollowsUser39,Follows,54,39
User140FollowsUser23,Follows,140,23
User6FollowsUser28,Follows,6,28
User18FollowsUser126,Follows,18,126
User128FollowsUser142,Follows,128,142
User101FollowsUser56,Follows,101,56
User11FollowsUser9,Follows,11,9
User94FollowsUser47,Follows,94,47
User137FollowsUser106,Follows,137,106
User60FollowsUser133,Follows,60,133
User116FollowsUser10,Follows,116,10
User20FollowsUser37,Follows,20,37
User57FollowsUser21,Follows,57,21
User89FollowsUser149,Follows,89,149
User134FollowsUser36,Follows,134,36
User63FollowsUser150,Follows,63,150
User4FollowsUser70,Follows,4,70
User120FollowsUser132,Follows,120,132
User87FollowsUser22,Follows,87,22
User126FollowsUser54,Follows,126,54
User82FollowsUser7,Follows,82,7
User77FollowsUser31,Follows,77,31
User94FollowsUser33,Follows,94,33
User52FollowsUser59,Follows,52,59
User138FollowsUser16,Follows,138,16
User138FollowsUser76,Follows,138,76
User23FollowsUser142,Follows,23,142
User62FollowsUser123,Follows,62,123
User33FollowsUser83,Follows,33,83
User83FollowsUser148,Follows,83,148
User31FollowsUser99,Follows,31,99
User96FollowsUser118,Follows,96,118
User6FollowsUser24,Follows,6,24
User8FollowsUser116,Follows,8,116
User128FollowsUser22,Follows,128,22
User3FollowsUser46,Follows,3,46
User67FollowsUser140,Follows,67,140
